"sex";"age_years";"KinshipR";"MutualismR";"ExchangeR";"HawkR";"DoveR";"DivisionR";"PossessionR";"KinshipJ";"MutualismJ";"ExchangeJ";"HawkJ";"DoveJ";"DivisionJ";"PossessionJ"
"Female";46;89.6666666666667;81;83.3333333333333;69.6666666666667;67.3333333333333;73.3333333333333;62.3333333333333;67;76.3333333333333;66.6666666666667;74;54;76.3333333333333;39
"Female";48;60.6666666666667;38;76.3333333333333;62.6666666666667;57;21.3333333333333;87.3333333333333;43;53;71;78;49.3333333333333;61.3333333333333;61.6666666666667
"Male";63;70.3333333333333;65;98.3333333333333;57.6666666666667;28.6666666666667;30.6666666666667;39.6666666666667;73.6666666666667;65.6666666666667;73;72;54.6666666666667;69.6666666666667;36.3333333333333
"Female";39;86.3333333333333;77;75;59.3333333333333;36;47;88.6666666666667;72.3333333333333;91.3333333333333;82;87.6666666666667;43.6666666666667;79.3333333333333;36.6666666666667
"Female";29;62.6666666666667;68.6666666666667;73.6666666666667;51.3333333333333;64.6666666666667;72;63.3333333333333;79.6666666666667;59.3333333333333;83.3333333333333;59.3333333333333;59.3333333333333;82.3333333333333;23
"Female";30;55.6666666666667;69.6666666666667;85.3333333333333;70.6666666666667;60;56.6666666666667;73;66.3333333333333;15.3333333333333;60.6666666666667;74.3333333333333;60.6666666666667;41.3333333333333;48.6666666666667
"Female";51;65;41.3333333333333;68.6666666666667;66.6666666666667;45.6666666666667;59.6666666666667;39;59.3333333333333;41.3333333333333;81;73.3333333333333;67.6666666666667;35.6666666666667;57.3333333333333
"Female";44;87.3333333333333;89;77;46.3333333333333;62;36;59.3333333333333;80;92.6666666666667;71.3333333333333;82;73.3333333333333;85.3333333333333;76
"Female";35;63.3333333333333;57.3333333333333;57.3333333333333;58.3333333333333;60;50;59;73;69.3333333333333;63.6666666666667;57.6666666666667;45;78.6666666666667;48
"Female";30;51;47.3333333333333;49.6666666666667;58;42;57.3333333333333;47;59.3333333333333;71.3333333333333;83;79.3333333333333;48.6666666666667;35;20
"Female";57;59.3333333333333;65;59;57.3333333333333;62.3333333333333;61;58.6666666666667;78.3333333333333;54.6666666666667;65.6666666666667;62;63;62;57
"Female";55;76.6666666666667;74.6666666666667;76.3333333333333;77.6666666666667;75.6666666666667;64;26.6666666666667;79.3333333333333;86.6666666666667;95.3333333333333;65.6666666666667;69.3333333333333;88.3333333333333;42.6666666666667
"Female";72;53;37.3333333333333;61.3333333333333;50.3333333333333;32;48.3333333333333;49;38.3333333333333;62.3333333333333;67.3333333333333;63;62.6666666666667;73.3333333333333;25
"Male";53;63.3333333333333;49;56;80.3333333333333;62.6666666666667;58.3333333333333;68;56.3333333333333;64;62;78.6666666666667;57.6666666666667;89.6666666666667;77.3333333333333
"Male";50;32.3333333333333;44;43;45;39;43;52.6666666666667;50;73.6666666666667;65.3333333333333;68.3333333333333;57;65.3333333333333;25
"Male";39;60;56.3333333333333;57;41.6666666666667;53.3333333333333;34.6666666666667;63.6666666666667;63.3333333333333;73.6666666666667;60.6666666666667;64;46.3333333333333;64.6666666666667;28.3333333333333
"Male";56;77.6666666666667;64;66.6666666666667;55.3333333333333;64.3333333333333;70.6666666666667;62;50;51.6666666666667;76;61;51.3333333333333;57.3333333333333;45.6666666666667
"Female";51;75.6666666666667;71.3333333333333;63;71.6666666666667;62;64.3333333333333;87.6666666666667;63;79;68;76;55.3333333333333;67.3333333333333;37.3333333333333
"Male";50;52.6666666666667;33.6666666666667;55.6666666666667;67;7;17;59;54.6666666666667;71;66;58.6666666666667;49;65;42.3333333333333
"Male";65;90.6666666666667;52;55.6666666666667;61;37.6666666666667;49.3333333333333;61.3333333333333;90;66.6666666666667;85.3333333333333;55.6666666666667;61.6666666666667;73;33
"Male";35;35.3333333333333;40;31.6666666666667;27.3333333333333;38.6666666666667;51;39.6666666666667;44.3333333333333;52.3333333333333;55.6666666666667;60;42.3333333333333;67;41.6666666666667
"Male";52;88.6666666666667;34.3333333333333;80;63.3333333333333;25.6666666666667;43.6666666666667;42.6666666666667;79.6666666666667;41;69;57.3333333333333;10;83;45.6666666666667
"Male";47;49.3333333333333;62.3333333333333;71;69.3333333333333;25.3333333333333;73.6666666666667;65;51;72.6666666666667;50.3333333333333;67.6666666666667;54.3333333333333;79;71.6666666666667
"Female";55;76.3333333333333;57.3333333333333;76.3333333333333;62.3333333333333;59;58.6666666666667;38.6666666666667;57.3333333333333;79;75.3333333333333;87.3333333333333;61.3333333333333;81.3333333333333;52
"Male";44;60.3333333333333;46.6666666666667;58.6666666666667;83.3333333333333;78.3333333333333;46.3333333333333;88.6666666666667;66.6666666666667;61.6666666666667;74;88;45.6666666666667;80;38.3333333333333
"Male";41;35;51;56.3333333333333;49;42.6666666666667;53;67.3333333333333;54.3333333333333;46;58;62.3333333333333;57.3333333333333;45.6666666666667;41.6666666666667
"Female";54;77;72.6666666666667;76.6666666666667;87;51;53.6666666666667;53;71;75.6666666666667;79.6666666666667;81.3333333333333;54.3333333333333;73;44.3333333333333
"Male";55;66.6666666666667;52.6666666666667;70.3333333333333;65;31;72.6666666666667;70.3333333333333;56;64;69.6666666666667;52.3333333333333;44.6666666666667;73;59.3333333333333
"Female";51;55.3333333333333;59.6666666666667;54.6666666666667;58.6666666666667;75.6666666666667;56.3333333333333;76;87.6666666666667;64;74;77.6666666666667;52.3333333333333;60.6666666666667;39.6666666666667
"Male";58;64.3333333333333;79.6666666666667;92.3333333333333;76;81.3333333333333;75.3333333333333;69.3333333333333;58;85;71;62;72.6666666666667;90.3333333333333;20.6666666666667
"Male";38;69;58.3333333333333;51.3333333333333;60.3333333333333;30.3333333333333;31.6666666666667;54.3333333333333;72.6666666666667;89.3333333333333;74.3333333333333;58.6666666666667;25;84.3333333333333;47.3333333333333
"Female";49;82;69.3333333333333;76.6666666666667;75;80.6666666666667;68;74.6666666666667;92.3333333333333;78.6666666666667;90;78.6666666666667;69.6666666666667;71.6666666666667;39.3333333333333
"Male";75;51.3333333333333;60.3333333333333;86;40;31.3333333333333;65.6666666666667;71.6666666666667;71.3333333333333;64.3333333333333;83;77;65.3333333333333;95.6666666666667;43
"Female";51;92.6666666666667;34.6666666666667;73.3333333333333;76;78.6666666666667;71;68;57.3333333333333;59.6666666666667;79.3333333333333;89.6666666666667;41.6666666666667;81;63.3333333333333
"Male";40;91;76.3333333333333;90;70.6666666666667;71.3333333333333;52.3333333333333;79.6666666666667;59;80.3333333333333;72.6666666666667;82.3333333333333;33.3333333333333;56;45.3333333333333
"Male";52;70.3333333333333;65.6666666666667;78;64.3333333333333;67.3333333333333;70.6666666666667;82;56.6666666666667;53;64;55.6666666666667;52.3333333333333;53.3333333333333;47.3333333333333
"Male";41;73.3333333333333;65.3333333333333;65.6666666666667;58.3333333333333;66;64;64.3333333333333;92.3333333333333;61.3333333333333;59;64;62.3333333333333;45;49
"Female";50;67;85;83.6666666666667;78.6666666666667;80.6666666666667;75.6666666666667;79.6666666666667;28;70.6666666666667;83;82;50;76;47
"Male";46;66;70;70;68;77.3333333333333;63.6666666666667;64;43.6666666666667;62.3333333333333;46.3333333333333;83;56.6666666666667;77.3333333333333;35.6666666666667
"Male";57;73.6666666666667;48.3333333333333;68.3333333333333;56;13.3333333333333;43.3333333333333;72;63.3333333333333;73.6666666666667;82.3333333333333;53.3333333333333;41;65.6666666666667;39
"Male";45;73.3333333333333;73;82.3333333333333;59.3333333333333;64.6666666666667;40;69.3333333333333;62.6666666666667;72.6666666666667;65.3333333333333;51.6666666666667;45.6666666666667;85.3333333333333;53.3333333333333
"Male";40;64;63;54;53.3333333333333;68;55.6666666666667;75.6666666666667;78;81;79;63;53.6666666666667;95;45
"Male";59;61.6666666666667;46;82.3333333333333;50.3333333333333;54;52;81.6666666666667;74.3333333333333;43;58;74.3333333333333;58.6666666666667;71;37.6666666666667
"Male";44;74;49.3333333333333;47.6666666666667;74.6666666666667;56;59.6666666666667;79.3333333333333;76;70.3333333333333;63.3333333333333;58.6666666666667;58.6666666666667;79.6666666666667;35
"Female";71;72;79.3333333333333;67.6666666666667;81.3333333333333;50;60;86;70.6666666666667;87.6666666666667;93;56;39;99.6666666666667;50
"Female";53;60.3333333333333;44.6666666666667;66.6666666666667;58;51.3333333333333;56.3333333333333;79;58.3333333333333;55;66.3333333333333;79.3333333333333;57.6666666666667;53.3333333333333;43
"Male";57;79.3333333333333;58.6666666666667;73.3333333333333;81.6666666666667;72.6666666666667;69.3333333333333;79.6666666666667;71.6666666666667;84.3333333333333;85.6666666666667;84.6666666666667;83.6666666666667;72;22
"Male";41;65.6666666666667;66.3333333333333;66.6666666666667;67.3333333333333;78;77;84;65.3333333333333;61;70;70.6666666666667;62.3333333333333;73.3333333333333;7
"Male";66;85.6666666666667;93;85.6666666666667;98.3333333333333;54.3333333333333;77.3333333333333;96;79.6666666666667;91;81.6666666666667;96.6666666666667;61;71;29.6666666666667
"Female";24;82.6666666666667;73;67;58;57.3333333333333;67;86;59;77.3333333333333;75;84.6666666666667;78.6666666666667;86;55.6666666666667
"Female";35;69.6666666666667;69;85.3333333333333;90.6666666666667;79;79.6666666666667;73.6666666666667;97.6666666666667;62.6666666666667;71.6666666666667;70.6666666666667;64.6666666666667;71.3333333333333;39
"Female";55;88.6666666666667;89.6666666666667;86.3333333333333;75.3333333333333;30.3333333333333;59.3333333333333;35.3333333333333;88;86.3333333333333;83.6666666666667;68.6666666666667;43.3333333333333;91.6666666666667;27.3333333333333
"Female";54;70;69;78.3333333333333;72.6666666666667;66;61.3333333333333;70;74;81.6666666666667;87.6666666666667;85.6666666666667;72.6666666666667;94;17.6666666666667
"Male";50;39.3333333333333;56.6666666666667;70;66.3333333333333;48;51;65.3333333333333;65;82.3333333333333;69;54.3333333333333;21;64;36
"Male";58;84;82.3333333333333;86.6666666666667;80.6666666666667;82.3333333333333;47.3333333333333;47;83;65.6666666666667;88.3333333333333;94.3333333333333;52;79.3333333333333;31.6666666666667
"Female";33;69;69.6666666666667;80.6666666666667;67;64.3333333333333;50.3333333333333;78.3333333333333;64;60.6666666666667;57;71.6666666666667;32;82.6666666666667;38.3333333333333
"Male";38;60.6666666666667;72.6666666666667;60.3333333333333;66.3333333333333;74;81.6666666666667;64;55.6666666666667;62.3333333333333;66.3333333333333;69.6666666666667;63;83.3333333333333;56
"Male";78;77.6666666666667;38;71;71.3333333333333;73.3333333333333;77.3333333333333;72;55.6666666666667;35;59.6666666666667;63.3333333333333;56.3333333333333;68.3333333333333;57
"Male";60;48.6666666666667;54;38.6666666666667;53.3333333333333;27;26.3333333333333;38.6666666666667;63;77.6666666666667;73;73;55.6666666666667;90.6666666666667;28
"Male";51;58;60;70.3333333333333;60.3333333333333;66;67;66.3333333333333;81;77;74;57.6666666666667;65;80.3333333333333;22.3333333333333
"Male";43;55.6666666666667;54.6666666666667;67.3333333333333;68;28.6666666666667;36;71;34;46.6666666666667;55.3333333333333;48;25.3333333333333;24.6666666666667;55.6666666666667
"Male";52;60.3333333333333;31.3333333333333;67;66;54.6666666666667;55.6666666666667;61;73;66.6666666666667;49.6666666666667;78.3333333333333;33;76.3333333333333;26
"Male";63;53;55.6666666666667;60.6666666666667;58;52.3333333333333;38.3333333333333;74;70.3333333333333;79.3333333333333;74;79.6666666666667;37.3333333333333;74.3333333333333;39
"Female";37;60;54;64.3333333333333;51;56;67.3333333333333;71.3333333333333;60;54.6666666666667;62.6666666666667;70.6666666666667;41;72.6666666666667;27.3333333333333
"Male";35;75.6666666666667;63.3333333333333;76;68;68;66.3333333333333;68;58.6666666666667;58;75.6666666666667;68.3333333333333;68;68.6666666666667;32
"Male";67;45;89.6666666666667;75;75.6666666666667;73.3333333333333;46.3333333333333;83;73;54.6666666666667;70;81.3333333333333;66.3333333333333;58.6666666666667;49.6666666666667
"Female";63;72.3333333333333;79;69;84;26;66;32;78;75;79;89;63.3333333333333;86.3333333333333;26
"Female";26;49;50.3333333333333;57.6666666666667;72;58.6666666666667;33;68;36.3333333333333;60.3333333333333;62.6666666666667;61.6666666666667;56.6666666666667;46.3333333333333;34
"Female";40;75;67;85.6666666666667;14;41.6666666666667;39.6666666666667;82.6666666666667;93;64;72.3333333333333;85;68.3333333333333;73.6666666666667;53.3333333333333
"Male";49;68.6666666666667;43.3333333333333;67;35.6666666666667;55.3333333333333;60;24.6666666666667;75.3333333333333;61;74;43.6666666666667;62;83.6666666666667;21.3333333333333
"Male";49;56;56.6666666666667;54;50;51;69.3333333333333;43.6666666666667;86;88.3333333333333;67;54.6666666666667;57.6666666666667;69.3333333333333;16
"Male";53;55.3333333333333;63.6666666666667;59.6666666666667;47;22;37;47.6666666666667;55.3333333333333;67.3333333333333;69.6666666666667;52.6666666666667;31.6666666666667;58;60.6666666666667
"Female";44;100;86.3333333333333;88;90.6666666666667;56.6666666666667;32;30.6666666666667;81.3333333333333;65.3333333333333;83.3333333333333;83.3333333333333;61.6666666666667;93;31.3333333333333
"Male";40;97.6666666666667;80;81.3333333333333;80;71.6666666666667;66;85.3333333333333;82.6666666666667;73.6666666666667;83.3333333333333;81.6666666666667;23;61.6666666666667;46
"Male";49;85.3333333333333;85.6666666666667;82.3333333333333;74.3333333333333;80.6666666666667;77;70.6666666666667;81;91.3333333333333;89.6666666666667;71.3333333333333;46.3333333333333;85.3333333333333;26
"Female";42;87.6666666666667;44.3333333333333;66.6666666666667;70.3333333333333;15;71.6666666666667;83.3333333333333;53.6666666666667;56.3333333333333;69.6666666666667;93;53.3333333333333;68;30
"Male";66;76;68.6666666666667;76.6666666666667;65.3333333333333;71;68;73.3333333333333;71;59.3333333333333;71.3333333333333;48;63.3333333333333;80;50.3333333333333
"Female";30;74;58;71.6666666666667;53.3333333333333;62.6666666666667;32;55.6666666666667;76.3333333333333;78.6666666666667;83.3333333333333;86;65.3333333333333;65.6666666666667;26
"Female";39;64;52.6666666666667;48;63.3333333333333;56;53.6666666666667;71;78.3333333333333;81.6666666666667;70.6666666666667;91.3333333333333;69;61;32.3333333333333
"Male";57;78;82;89;73.3333333333333;56;79.6666666666667;76.3333333333333;88;68.6666666666667;80.3333333333333;87.6666666666667;39;70;22
"Male";38;77.3333333333333;49;68.6666666666667;59;57;48.3333333333333;67.6666666666667;75.3333333333333;59.6666666666667;64.6666666666667;58.6666666666667;65.3333333333333;86.6666666666667;60.3333333333333
"Male";46;31;53;83.6666666666667;64.6666666666667;65.3333333333333;44;44.6666666666667;40.6666666666667;64.6666666666667;69.6666666666667;94.3333333333333;46.6666666666667;76;22
"Female";58;67.6666666666667;51.6666666666667;64;69.6666666666667;61.3333333333333;66;62.6666666666667;54.3333333333333;57.6666666666667;67;67.3333333333333;58.6666666666667;70.3333333333333;29.3333333333333
"Female";45;79.3333333333333;43;82.3333333333333;55.3333333333333;52.3333333333333;54.3333333333333;67.3333333333333;80;62.6666666666667;72;59.3333333333333;48.3333333333333;60.6666666666667;70.6666666666667
"Male";57;80.3333333333333;44;74;50.3333333333333;32;55;66.3333333333333;60.6666666666667;70.6666666666667;76.3333333333333;69.6666666666667;68.3333333333333;67.3333333333333;34.3333333333333
"Female";54;70.6666666666667;87.3333333333333;96.6666666666667;86.3333333333333;77.3333333333333;59;68.3333333333333;88.6666666666667;58;91;84.6666666666667;64.6666666666667;97.6666666666667;22.3333333333333
"Male";37;60;29.6666666666667;74;56;44.3333333333333;39;58.3333333333333;41.3333333333333;74.3333333333333;82.3333333333333;59.3333333333333;37.3333333333333;64;41.3333333333333
"Female";52;76.6666666666667;67.3333333333333;73;59.6666666666667;53;66.6666666666667;72.6666666666667;64.3333333333333;48.3333333333333;66.3333333333333;81;54;60.6666666666667;39
"Male";39;75.3333333333333;62.6666666666667;62;72.3333333333333;49.6666666666667;42;74.6666666666667;65;68;82.3333333333333;69;64.3333333333333;70;28.6666666666667
"Female";46;33.6666666666667;37.3333333333333;11;13.6666666666667;40.6666666666667;27.6666666666667;29;35;72;66.6666666666667;40.3333333333333;41;46.6666666666667;40.6666666666667
"Female";50;77.3333333333333;43.6666666666667;60;84.3333333333333;58.6666666666667;42;70;70.6666666666667;57.3333333333333;80.3333333333333;70.6666666666667;54.6666666666667;59.6666666666667;41.3333333333333
"Male";44;86;81;78.6666666666667;85.3333333333333;82.6666666666667;82.3333333333333;63.6666666666667;95.6666666666667;77.3333333333333;82.3333333333333;92.6666666666667;72.3333333333333;64.6666666666667;51.3333333333333
"Female";42;73;68;47.6666666666667;60.6666666666667;67.6666666666667;67.3333333333333;83.6666666666667;54;61.6666666666667;79;62.6666666666667;52;51.3333333333333;32.6666666666667
"Male";50;50;72;58.6666666666667;56.6666666666667;57;63.6666666666667;68.3333333333333;62.6666666666667;63;80.6666666666667;44.6666666666667;29.3333333333333;58.6666666666667;21.6666666666667
